LOC_id,Date,Confirmed,ISOALPHA,COUNTRYNM,NAME1,population,land,lag_confirm,time_point,new_cases,log_conf
1,2/24/2020,1,AFG,Afghanistan,,36442712,640733.2562,.,1,.,0
1,2/25/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,2,0,0
1,2/26/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,3,0,0
1,2/27/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,4,0,0
1,2/28/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,5,0,0
1,2/29/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,6,0,0
1,3/1/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,7,0,0
1,3/2/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,8,0,0
1,3/3/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,9,0,0
1,3/4/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,10,0,0
1,3/5/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,11,0,0
1,3/6/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,12,0,0
1,3/7/2020,1,AFG,Afghanistan,,36442712,640733.2562,1,13,0,0
1,3/8/2020,4,AFG,Afghanistan,,36442712,640733.2562,1,14,3,2
1,3/9/2020,4,AFG,Afghanistan,,36442712,640733.2562,4,15,0,2
1,3/10/2020,5,AFG,Afghanistan,,36442712,640733.2562,4,16,1,2.3219
1,3/11/2020,7,AFG,Afghanistan,,36442712,640733.2562,5,17,2,2.8074
1,3/12/2020,7,AFG,Afghanistan,,36442712,640733.2562,7,18,0,2.8074
1,3/13/2020,7,AFG,Afghanistan,,36442712,640733.2562,7,19,0,2.8074
1,3/14/2020,11,AFG,Afghanistan,,36442712,640733.2562,7,20,4,3.4594
1,3/15/2020,16,AFG,Afghanistan,,36442712,640733.2562,11,21,5,4
1,3/16/2020,21,AFG,Afghanistan,,36442712,640733.2562,16,22,5,4.3923
3,2/25/2020,1,DZA,Algeria,,43007779,2315206.619,.,1,.,0
3,2/26/2020,1,DZA,Algeria,,43007779,2315206.619,1,2,0,0
3,2/27/2020,1,DZA,Algeria,,43007779,2315206.619,1,3,0,0
3,2/28/2020,1,DZA,Algeria,,43007779,2315206.619,1,4,0,0
3,2/29/2020,1,DZA,Algeria,,43007779,2315206.619,1,5,0,0
3,3/1/2020,1,DZA,Algeria,,43007779,2315206.619,1,6,0,0
3,3/2/2020,3,DZA,Algeria,,43007779,2315206.619,1,7,2,1.585
3,3/3/2020,5,DZA,Algeria,,43007779,2315206.619,3,8,2,2.3219
3,3/4/2020,12,DZA,Algeria,,43007779,2315206.619,5,9,7,3.585
3,3/5/2020,12,DZA,Algeria,,43007779,2315206.619,12,10,0,3.585
3,3/6/2020,17,DZA,Algeria,,43007779,2315206.619,12,11,5,4.0875
3,3/7/2020,17,DZA,Algeria,,43007779,2315206.619,17,12,0,4.0875
3,3/8/2020,19,DZA,Algeria,,43007779,2315206.619,17,13,2,4.2479
3,3/9/2020,20,DZA,Algeria,,43007779,2315206.619,19,14,1,4.3219
3,3/10/2020,20,DZA,Algeria,,43007779,2315206.619,20,15,0,4.3219
3,3/11/2020,20,DZA,Algeria,,43007779,2315206.619,20,16,0,4.3219
3,3/12/2020,24,DZA,Algeria,,43007779,2315206.619,20,17,4,4.585
3,3/13/2020,26,DZA,Algeria,,43007779,2315206.619,24,18,2,4.7004
3,3/14/2020,37,DZA,Algeria,,43007779,2315206.619,26,19,11,5.2095
3,3/15/2020,48,DZA,Algeria,,43007779,2315206.619,37,20,11,5.585
3,3/16/2020,54,DZA,Algeria,,43007779,2315206.619,48,21,6,5.7549
6,3/3/2020,1,ARG,Argentina,,45516865,2747226.631,.,1,.,0
6,3/4/2020,1,ARG,Argentina,,45516865,2747226.631,1,2,0,0
6,3/5/2020,1,ARG,Argentina,,45516865,2747226.631,1,3,0,0
6,3/6/2020,2,ARG,Argentina,,45516865,2747226.631,1,4,1,1
6,3/7/2020,8,ARG,Argentina,,45516865,2747226.631,2,5,6,3
6,3/8/2020,12,ARG,Argentina,,45516865,2747226.631,8,6,4,3.585
6,3/9/2020,12,ARG,Argentina,,45516865,2747226.631,12,7,0,3.585
6,3/10/2020,17,ARG,Argentina,,45516865,2747226.631,12,8,5,4.0875
6,3/11/2020,19,ARG,Argentina,,45516865,2747226.631,17,9,2,4.2479
6,3/12/2020,19,ARG,Argentina,,45516865,2747226.631,19,10,0,4.2479
6,3/13/2020,31,ARG,Argentina,,45516865,2747226.631,19,11,12,4.9542
6,3/14/2020,34,ARG,Argentina,,45516865,2747226.631,31,12,3,5.0875
6,3/15/2020,45,ARG,Argentina,,45516865,2747226.631,34,13,11,5.4919
6,3/16/2020,56,ARG,Argentina,,45516865,2747226.631,45,14,11,5.8074
7,3/1/2020,1,ARM,Armenia,,3038110,28400.05489,.,1,.,0
7,3/2/2020,1,ARM,Armenia,,3038110,28400.05489,1,2,0,0
7,3/3/2020,1,ARM,Armenia,,3038110,28400.05489,1,3,0,0
7,3/4/2020,1,ARM,Armenia,,3038110,28400.05489,1,4,0,0
7,3/5/2020,1,ARM,Armenia,,3038110,28400.05489,1,5,0,0
7,3/6/2020,1,ARM,Armenia,,3038110,28400.05489,1,6,0,0
7,3/7/2020,1,ARM,Armenia,,3038110,28400.05489,1,7,0,0
7,3/8/2020,1,ARM,Armenia,,3038110,28400.05489,1,8,0,0
7,3/9/2020,1,ARM,Armenia,,3038110,28400.05489,1,9,0,0
7,3/10/2020,1,ARM,Armenia,,3038110,28400.05489,1,10,0,0
7,3/11/2020,1,ARM,Armenia,,3038110,28400.05489,1,11,0,0
7,3/12/2020,4,ARM,Armenia,,3038110,28400.05489,1,12,3,2
7,3/13/2020,8,ARM,Armenia,,3038110,28400.05489,4,13,4,3
7,3/14/2020,18,ARM,Armenia,,3038110,28400.05489,8,14,10,4.1699
7,3/15/2020,26,ARM,Armenia,,3038110,28400.05489,18,15,8,4.7004
7,3/16/2020,52,ARM,Armenia,,3038110,28400.05489,26,16,26,5.7004
10,1/26/2020,3,AUS,Australia,New South Wales,8234982,799786.9365,.,1,.,1.585
10,1/27/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,3,2,1,2
10,1/28/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,3,0,2
10,1/29/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,4,0,2
10,1/30/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,5,0,2
10,1/31/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,6,0,2
10,2/1/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,7,0,2
10,2/2/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,8,0,2
10,2/3/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,9,0,2
10,2/4/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,10,0,2
10,2/5/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,11,0,2
10,2/6/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,12,0,2
10,2/7/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,13,0,2
10,2/8/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,14,0,2
10,2/9/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,15,0,2
10,2/10/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,16,0,2
10,2/11/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,17,0,2
10,2/12/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,18,0,2
10,2/13/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,19,0,2
10,2/14/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,20,0,2
10,2/15/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,21,0,2
10,2/16/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,22,0,2
10,2/17/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,23,0,2
10,2/18/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,24,0,2
10,2/19/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,25,0,2
10,2/20/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,26,0,2
10,2/21/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,27,0,2
10,2/22/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,28,0,2
10,2/23/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,29,0,2
10,2/24/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,30,0,2
10,2/25/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,31,0,2
10,2/26/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,32,0,2
10,2/27/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,33,0,2
10,2/28/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,34,0,2
10,2/29/2020,4,AUS,Australia,New South Wales,8234982,799786.9365,4,35,0,2
10,3/1/2020,6,AUS,Australia,New South Wales,8234982,799786.9365,4,36,2,2.585
10,3/2/2020,6,AUS,Australia,New South Wales,8234982,799786.9365,6,37,0,2.585
10,3/3/2020,13,AUS,Australia,New South Wales,8234982,799786.9365,6,38,7,3.7004
10,3/4/2020,22,AUS,Australia,New South Wales,8234982,799786.9365,13,39,9,4.4594
10,3/5/2020,22,AUS,Australia,New South Wales,8234982,799786.9365,22,40,0,4.4594
10,3/6/2020,26,AUS,Australia,New South Wales,8234982,799786.9365,22,41,4,4.7004
10,3/7/2020,28,AUS,Australia,New South Wales,8234982,799786.9365,26,42,2,4.8074
10,3/8/2020,38,AUS,Australia,New South Wales,8234982,799786.9365,28,43,10,5.2479
10,3/9/2020,48,AUS,Australia,New South Wales,8234982,799786.9365,38,44,10,5.585
10,3/10/2020,55,AUS,Australia,New South Wales,8234982,799786.9365,48,45,7,5.7814
10,3/11/2020,65,AUS,Australia,New South Wales,8234982,799786.9365,55,46,10,6.0224
10,3/12/2020,65,AUS,Australia,New South Wales,8234982,799786.9365,65,47,0,6.0224
10,3/13/2020,92,AUS,Australia,New South Wales,8234982,799786.9365,65,48,27,6.5236
10,3/14/2020,112,AUS,Australia,New South Wales,8234982,799786.9365,92,49,20,6.8074
10,3/15/2020,134,AUS,Australia,New South Wales,8234982,799786.9365,112,50,22,7.0661
10,3/16/2020,171,AUS,Australia,New South Wales,8234982,799786.9365,134,51,37,7.4179
12,1/29/2020,1,AUS,Australia,Queensland,5152836,1732946.132,.,1,.,0
12,1/30/2020,3,AUS,Australia,Queensland,5152836,1732946.132,1,2,2,1.585
12,1/31/2020,2,AUS,Australia,Queensland,5152836,1732946.132,3,3,-1,1
12,2/1/2020,3,AUS,Australia,Queensland,5152836,1732946.132,2,4,1,1.585
12,2/2/2020,2,AUS,Australia,Queensland,5152836,1732946.132,3,5,-1,1
12,2/3/2020,2,AUS,Australia,Queensland,5152836,1732946.132,2,6,0,1
12,2/4/2020,3,AUS,Australia,Queensland,5152836,1732946.132,2,7,1,1.585
12,2/5/2020,3,AUS,Australia,Queensland,5152836,1732946.132,3,8,0,1.585
12,2/6/2020,4,AUS,Australia,Queensland,5152836,1732946.132,3,9,1,2
12,2/7/2020,5,AUS,Australia,Queensland,5152836,1732946.132,4,10,1,2.3219
12,2/8/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,11,0,2.3219
12,2/9/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,12,0,2.3219
12,2/10/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,13,0,2.3219
12,2/11/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,14,0,2.3219
12,2/12/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,15,0,2.3219
12,2/13/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,16,0,2.3219
12,2/14/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,17,0,2.3219
12,2/15/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,18,0,2.3219
12,2/16/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,19,0,2.3219
12,2/17/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,20,0,2.3219
12,2/18/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,21,0,2.3219
12,2/19/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,22,0,2.3219
12,2/20/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,23,0,2.3219
12,2/21/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,24,0,2.3219
12,2/22/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,25,0,2.3219
12,2/23/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,26,0,2.3219
12,2/24/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,27,0,2.3219
12,2/25/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,28,0,2.3219
12,2/26/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,29,0,2.3219
12,2/27/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,30,0,2.3219
12,2/28/2020,5,AUS,Australia,Queensland,5152836,1732946.132,5,31,0,2.3219
12,2/29/2020,9,AUS,Australia,Queensland,5152836,1732946.132,5,32,4,3.1699
12,3/1/2020,9,AUS,Australia,Queensland,5152836,1732946.132,9,33,0,3.1699
12,3/2/2020,9,AUS,Australia,Queensland,5152836,1732946.132,9,34,0,3.1699
12,3/3/2020,11,AUS,Australia,Queensland,5152836,1732946.132,9,35,2,3.4594
12,3/4/2020,11,AUS,Australia,Queensland,5152836,1732946.132,11,36,0,3.4594
12,3/5/2020,13,AUS,Australia,Queensland,5152836,1732946.132,11,37,2,3.7004
12,3/6/2020,13,AUS,Australia,Queensland,5152836,1732946.132,13,38,0,3.7004
12,3/7/2020,13,AUS,Australia,Queensland,5152836,1732946.132,13,39,0,3.7004
12,3/8/2020,15,AUS,Australia,Queensland,5152836,1732946.132,13,40,2,3.9069
12,3/9/2020,15,AUS,Australia,Queensland,5152836,1732946.132,15,41,0,3.9069
12,3/10/2020,18,AUS,Australia,Queensland,5152836,1732946.132,15,42,3,4.1699
12,3/11/2020,20,AUS,Australia,Queensland,5152836,1732946.132,18,43,2,4.3219
12,3/12/2020,20,AUS,Australia,Queensland,5152836,1732946.132,20,44,0,4.3219
12,3/13/2020,35,AUS,Australia,Queensland,5152836,1732946.132,20,45,15,5.1293
12,3/14/2020,46,AUS,Australia,Queensland,5152836,1732946.132,35,46,11,5.5236
12,3/15/2020,61,AUS,Australia,Queensland,5152836,1732946.132,46,47,15,5.9307
12,3/16/2020,68,AUS,Australia,Queensland,5152836,1732946.132,61,48,7,6.0875
15,1/26/2020,1,AUS,Australia,Victoria,6376059,226083.5281,.,1,.,0
15,1/27/2020,1,AUS,Australia,Victoria,6376059,226083.5281,1,2,0,0
15,1/28/2020,1,AUS,Australia,Victoria,6376059,226083.5281,1,3,0,0
15,1/29/2020,1,AUS,Australia,Victoria,6376059,226083.5281,1,4,0,0
15,1/30/2020,2,AUS,Australia,Victoria,6376059,226083.5281,1,5,1,1
15,1/31/2020,3,AUS,Australia,Victoria,6376059,226083.5281,2,6,1,1.585
15,2/1/2020,4,AUS,Australia,Victoria,6376059,226083.5281,3,7,1,2
15,2/2/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,8,0,2
15,2/3/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,9,0,2
15,2/4/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,10,0,2
15,2/5/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,11,0,2
15,2/6/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,12,0,2
15,2/7/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,13,0,2
15,2/8/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,14,0,2
15,2/9/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,15,0,2
15,2/10/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,16,0,2
15,2/11/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,17,0,2
15,2/12/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,18,0,2
15,2/13/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,19,0,2
15,2/14/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,20,0,2
15,2/15/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,21,0,2
15,2/16/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,22,0,2
15,2/17/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,23,0,2
15,2/18/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,24,0,2
15,2/19/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,25,0,2
15,2/20/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,26,0,2
15,2/21/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,27,0,2
15,2/22/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,28,0,2
15,2/23/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,29,0,2
15,2/24/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,30,0,2
15,2/25/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,31,0,2
15,2/26/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,32,0,2
15,2/27/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,33,0,2
15,2/28/2020,4,AUS,Australia,Victoria,6376059,226083.5281,4,34,0,2
15,2/29/2020,7,AUS,Australia,Victoria,6376059,226083.5281,4,35,3,2.8074
15,3/1/2020,7,AUS,Australia,Victoria,6376059,226083.5281,7,36,0,2.8074
15,3/2/2020,9,AUS,Australia,Victoria,6376059,226083.5281,7,37,2,3.1699
15,3/3/2020,9,AUS,Australia,Victoria,6376059,226083.5281,9,38,0,3.1699
15,3/4/2020,10,AUS,Australia,Victoria,6376059,226083.5281,9,39,1,3.3219
15,3/5/2020,10,AUS,Australia,Victoria,6376059,226083.5281,10,40,0,3.3219
15,3/6/2020,10,AUS,Australia,Victoria,6376059,226083.5281,10,41,0,3.3219
15,3/7/2020,11,AUS,Australia,Victoria,6376059,226083.5281,10,42,1,3.4594
15,3/8/2020,11,AUS,Australia,Victoria,6376059,226083.5281,11,43,0,3.4594
15,3/9/2020,15,AUS,Australia,Victoria,6376059,226083.5281,11,44,4,3.9069
15,3/10/2020,18,AUS,Australia,Victoria,6376059,226083.5281,15,45,3,4.1699
15,3/11/2020,21,AUS,Australia,Victoria,6376059,226083.5281,18,46,3,4.3923
15,3/12/2020,21,AUS,Australia,Victoria,6376059,226083.5281,21,47,0,4.3923
15,3/13/2020,36,AUS,Australia,Victoria,6376059,226083.5281,21,48,15,5.1699
15,3/14/2020,49,AUS,Australia,Victoria,6376059,226083.5281,36,49,13,5.6147
15,3/15/2020,57,AUS,Australia,Victoria,6376059,226083.5281,49,50,8,5.8329
15,3/16/2020,71,AUS,Australia,Victoria,6376059,226083.5281,57,51,14,6.1497
17,2/25/2020,2,AUT,Austria,,8655711,83223.51141,.,1,.,1
17,2/26/2020,2,AUT,Austria,,8655711,83223.51141,2,2,0,1
17,2/27/2020,3,AUT,Austria,,8655711,83223.51141,2,3,1,1.585
17,2/28/2020,3,AUT,Austria,,8655711,83223.51141,3,4,0,1.585
17,2/29/2020,9,AUT,Austria,,8655711,83223.51141,3,5,6,3.1699
17,3/1/2020,14,AUT,Austria,,8655711,83223.51141,9,6,5,3.8074
17,3/2/2020,18,AUT,Austria,,8655711,83223.51141,14,7,4,4.1699
17,3/3/2020,21,AUT,Austria,,8655711,83223.51141,18,8,3,4.3923
17,3/4/2020,29,AUT,Austria,,8655711,83223.51141,21,9,8,4.858
17,3/5/2020,41,AUT,Austria,,8655711,83223.51141,29,10,12,5.3576
17,3/6/2020,55,AUT,Austria,,8655711,83223.51141,41,11,14,5.7814
17,3/7/2020,79,AUT,Austria,,8655711,83223.51141,55,12,24,6.3038
17,3/8/2020,104,AUT,Austria,,8655711,83223.51141,79,13,25,6.7004
17,3/9/2020,131,AUT,Austria,,8655711,83223.51141,104,14,27,7.0334
17,3/10/2020,182,AUT,Austria,,8655711,83223.51141,131,15,51,7.5078
17,3/11/2020,246,AUT,Austria,,8655711,83223.51141,182,16,64,7.9425
17,3/12/2020,302,AUT,Austria,,8655711,83223.51141,246,17,56,8.2384
17,3/13/2020,504,AUT,Austria,,8655711,83223.51141,302,18,202,8.9773
17,3/14/2020,655,AUT,Austria,,8655711,83223.51141,504,19,151,9.3554
17,3/15/2020,860,AUT,Austria,,8655711,83223.51141,655,20,205,9.7482
17,3/16/2020,1018,AUT,Austria,,8655711,83223.51141,860,21,158,9.9915
18,3/1/2020,3,AZE,Azerbaijan,,10240569,85094.86075,.,1,.,1.585
18,3/2/2020,3,AZE,Azerbaijan,,10240569,85094.86075,3,2,0,1.585
18,3/3/2020,3,AZE,Azerbaijan,,10240569,85094.86075,3,3,0,1.585
18,3/4/2020,3,AZE,Azerbaijan,,10240569,85094.86075,3,4,0,1.585
18,3/5/2020,6,AZE,Azerbaijan,,10240569,85094.86075,3,5,3,2.585
18,3/6/2020,6,AZE,Azerbaijan,,10240569,85094.86075,6,6,0,2.585
18,3/7/2020,9,AZE,Azerbaijan,,10240569,85094.86075,6,7,3,3.1699
18,3/8/2020,9,AZE,Azerbaijan,,10240569,85094.86075,9,8,0,3.1699
18,3/9/2020,9,AZE,Azerbaijan,,10240569,85094.86075,9,9,0,3.1699
18,3/10/2020,11,AZE,Azerbaijan,,10240569,85094.86075,9,10,2,3.4594
18,3/11/2020,11,AZE,Azerbaijan,,10240569,85094.86075,11,11,0,3.4594
18,3/12/2020,11,AZE,Azerbaijan,,10240569,85094.86075,11,12,0,3.4594
18,3/13/2020,15,AZE,Azerbaijan,,10240569,85094.86075,11,13,4,3.9069
18,3/14/2020,15,AZE,Azerbaijan,,10240569,85094.86075,15,14,0,3.9069
18,3/15/2020,23,AZE,Azerbaijan,,10240569,85094.86075,15,15,8,4.5236
18,3/16/2020,15,AZE,Azerbaijan,,10240569,85094.86075,23,16,-8,3.9069
21,2/28/2020,1,BLR,Belarus,,9364590,204635.9936,.,1,.,0
21,2/29/2020,1,BLR,Belarus,,9364590,204635.9936,1,2,0,0
21,3/1/2020,1,BLR,Belarus,,9364590,204635.9936,1,3,0,0
21,3/2/2020,1,BLR,Belarus,,9364590,204635.9936,1,4,0,0
21,3/3/2020,1,BLR,Belarus,,9364590,204635.9936,1,5,0,0
21,3/4/2020,6,BLR,Belarus,,9364590,204635.9936,1,6,5,2.585
21,3/5/2020,6,BLR,Belarus,,9364590,204635.9936,6,7,0,2.585
21,3/6/2020,6,BLR,Belarus,,9364590,204635.9936,6,8,0,2.585
21,3/7/2020,6,BLR,Belarus,,9364590,204635.9936,6,9,0,2.585
21,3/8/2020,6,BLR,Belarus,,9364590,204635.9936,6,10,0,2.585
21,3/9/2020,6,BLR,Belarus,,9364590,204635.9936,6,11,0,2.585
21,3/10/2020,9,BLR,Belarus,,9364590,204635.9936,6,12,3,3.1699
21,3/11/2020,9,BLR,Belarus,,9364590,204635.9936,9,13,0,3.1699
21,3/12/2020,12,BLR,Belarus,,9364590,204635.9936,9,14,3,3.585
21,3/13/2020,27,BLR,Belarus,,9364590,204635.9936,12,15,15,4.7549
21,3/14/2020,27,BLR,Belarus,,9364590,204635.9936,27,16,0,4.7549
21,3/15/2020,27,BLR,Belarus,,9364590,204635.9936,27,17,0,4.7549
21,3/16/2020,36,BLR,Belarus,,9364590,204635.9936,27,18,9,5.1699
22,2/4/2020,1,BEL,Belgium,,11634324,30560.77645,.,1,.,0
22,2/5/2020,1,BEL,Belgium,,11634324,30560.77645,1,2,0,0
22,2/6/2020,1,BEL,Belgium,,11634324,30560.77645,1,3,0,0
22,2/7/2020,1,BEL,Belgium,,11634324,30560.77645,1,4,0,0
22,2/8/2020,1,BEL,Belgium,,11634324,30560.77645,1,5,0,0
22,2/9/2020,1,BEL,Belgium,,11634324,30560.77645,1,6,0,0
22,2/10/2020,1,BEL,Belgium,,11634324,30560.77645,1,7,0,0
22,2/11/2020,1,BEL,Belgium,,11634324,30560.77645,1,8,0,0
22,2/12/2020,1,BEL,Belgium,,11634324,30560.77645,1,9,0,0
22,2/13/2020,1,BEL,Belgium,,11634324,30560.77645,1,10,0,0
22,2/14/2020,1,BEL,Belgium,,11634324,30560.77645,1,11,0,0
22,2/15/2020,1,BEL,Belgium,,11634324,30560.77645,1,12,0,0
22,2/16/2020,1,BEL,Belgium,,11634324,30560.77645,1,13,0,0
22,2/17/2020,1,BEL,Belgium,,11634324,30560.77645,1,14,0,0
22,2/18/2020,1,BEL,Belgium,,11634324,30560.77645,1,15,0,0
22,2/19/2020,1,BEL,Belgium,,11634324,30560.77645,1,16,0,0
22,2/20/2020,1,BEL,Belgium,,11634324,30560.77645,1,17,0,0
22,2/21/2020,1,BEL,Belgium,,11634324,30560.77645,1,18,0,0
22,2/22/2020,1,BEL,Belgium,,11634324,30560.77645,1,19,0,0
22,2/23/2020,1,BEL,Belgium,,11634324,30560.77645,1,20,0,0
22,2/24/2020,1,BEL,Belgium,,11634324,30560.77645,1,21,0,0
22,2/25/2020,1,BEL,Belgium,,11634324,30560.77645,1,22,0,0
22,2/26/2020,1,BEL,Belgium,,11634324,30560.77645,1,23,0,0
22,2/27/2020,1,BEL,Belgium,,11634324,30560.77645,1,24,0,0
22,2/28/2020,1,BEL,Belgium,,11634324,30560.77645,1,25,0,0
22,2/29/2020,1,BEL,Belgium,,11634324,30560.77645,1,26,0,0
22,3/1/2020,2,BEL,Belgium,,11634324,30560.77645,1,27,1,1
22,3/2/2020,8,BEL,Belgium,,11634324,30560.77645,2,28,6,3
22,3/3/2020,13,BEL,Belgium,,11634324,30560.77645,8,29,5,3.7004
22,3/4/2020,23,BEL,Belgium,,11634324,30560.77645,13,30,10,4.5236
22,3/5/2020,50,BEL,Belgium,,11634324,30560.77645,23,31,27,5.6439
22,3/6/2020,109,BEL,Belgium,,11634324,30560.77645,50,32,59,6.7682
22,3/7/2020,169,BEL,Belgium,,11634324,30560.77645,109,33,60,7.4009
22,3/8/2020,200,BEL,Belgium,,11634324,30560.77645,169,34,31,7.6439
22,3/9/2020,239,BEL,Belgium,,11634324,30560.77645,200,35,39,7.9009
22,3/10/2020,267,BEL,Belgium,,11634324,30560.77645,239,36,28,8.0607
22,3/11/2020,314,BEL,Belgium,,11634324,30560.77645,267,37,47,8.2946
22,3/12/2020,314,BEL,Belgium,,11634324,30560.77645,314,38,0,8.2946
22,3/13/2020,559,BEL,Belgium,,11634324,30560.77645,314,39,245,9.1267
22,3/14/2020,689,BEL,Belgium,,11634324,30560.77645,559,40,130,9.4284
22,3/15/2020,886,BEL,Belgium,,11634324,30560.77645,689,41,197,9.7912
22,3/16/2020,1058,BEL,Belgium,,11634324,30560.77645,886,42,172,10.0471
24,3/11/2020,2,BOL,Bolivia (Plurinational State of),,11548298,1061973.107,.,1,.,1
24,3/12/2020,2,BOL,Bolivia (Plurinational State of),,11548298,1061973.107,2,2,0,1
24,3/13/2020,3,BOL,Bolivia (Plurinational State of),,11548298,1061973.107,2,3,1,1.585
24,3/14/2020,10,BOL,Bolivia (Plurinational State of),,11548298,1061973.107,3,4,7,3.3219
24,3/15/2020,10,BOL,Bolivia (Plurinational State of),,11548298,1061973.107,10,5,0,3.3219
24,3/16/2020,11,BOL,Bolivia (Plurinational State of),,11548298,1061973.107,10,6,1,3.4594
25,3/5/2020,2,BIH,Bosnia and Herzegovina,,3758143,50838.7433,.,1,.,1
25,3/6/2020,2,BIH,Bosnia and Herzegovina,,3758143,50838.7433,2,2,0,1
